0,1,2,3,4
1.241198239858125e-16,-4.095136319002458e-12,4.646620183051087e-08,-0.00021725690818540953,0.4054846229730796
6.157433785160194e-16,-1.664733883637362e-11,1.5751350957912946e-07,-0.0006120312108312123,0.86515965020142
-6.446986800637156e-16,1.3893780532761459e-11,-9.607275170234077e-08,0.00019516115517167812,0.36388688112486073
-1.475994608514387e-14,3.3987590525061337e-10,-2.466335414141084e-06,0.005323354253118702,1.993796110199386
-1.820855107671357e-15,3.778624887840396e-11,-2.1164592580234093e-07,-1.1716865579162827e-05,1.8356158929716684
-5.590710618705624e-16,9.755813873669664e-12,-2.4618993299658308e-08,-0.00031899095493656126,1.6027321236170757
-1.387759238457898e-15,2.810144077432313e-11,-1.547702284488278e-07,1.2866609255491365e-05,1.261600985497804
-2.3287359516388932e-17,-8.514014500948388e-13,2.7710572000684705e-08,-0.0002246567442134142,0.5709068046892631
-2.694836104957434e-16,4.252440276212592e-12,-2.040032312673879e-08,1.9112660310036286e-06,0.5640365889826673
-1.1803502735617369e-15,2.449152721967841e-11,-1.3842829171725582e-07,2.1086999338247117e-05,1.0426684479418655
2.975128126238798e-15,-7.40255905850336e-11,6.284880636526229e-07,-0.002101775324730632,2.367546373207959
7.055070270312601e-16,-1.8814829321747092e-11,1.7684219696798225e-07,-0.0006950702987450558,1.0246059946633665
-8.314862961605571e-17,-3.076878536435307e-12,9.753248969761745e-08,-0.0007634994717118268,1.8225035695485399
-2.1909545355814837e-16,4.520847213490341e-12,-2.4654055134835295e-08,-1.0368069473563685e-05,0.25762638741482174
-1.0478694273053723e-15,2.4139272880670916e-11,-1.7187381103457014e-07,0.00031883916221373595,0.3891808692330712
6.657838652253754e-16,-1.6965601552539325e-11,1.4716779538535074e-07,-0.000495504186583517,0.5582864784093834
-2.3778102428415596e-16,5.298907303457116e-12,-3.4408426262770653e-08,3.217821798679281e-05,0.2141690385948669
-1.384892205633905e-15,3.235479036021326e-11,-2.3759795814322296e-07,0.0004935040075623269,0.3874897550551415
-6.964800601539593e-17,-1.2778188032506986e-11,3.0434630591789804e-07,-0.002175718281552423,4.875434976240372
2.2019152115493073e-16,-5.876737695391957e-12,5.551953995341727e-08,-0.00022213687883483488,0.34454519812923523
4.695835944849596e-16,-1.1776959037642478e-11,1.0011454020837411e-07,-0.0003289662286035039,0.35645117166774287
2.3482833057875275e-16,-6.365565719147412e-12,5.939947965985809e-08,-0.00023452106238748953,0.44098955606515045
5.161581629154468e-16,-1.3195774207239988e-11,1.1531721724949426e-07,-0.0003931395488672079,0.44347030886856187
1.8972766344424632e-15,-4.964477669053487e-11,4.5176608245573946e-07,-0.001662526676412229,2.072793344833467
3.829381979113283e-16,-9.704171183761493e-12,8.460788958313286e-08,-0.00029343479670711545,0.3392840852840125
-2.090642909086672e-15,4.45912466969094e-11,-2.842089556861817e-07,0.00039589336904838064,1.0307028687545474
-8.444939655568959e-15,1.8875285087222742e-10,-1.287075643124596e-06,0.002206500661146672,2.7339259422892406
-7.551152717034414e-16,1.6635536707406952e-11,-1.0987814152304882e-07,0.00014564681557754735,0.4997119879195598
-1.0113676413325128e-15,2.2633481049737795e-11,-1.475429694677577e-07,0.0001393184059196375,0.8970073367350724
1.1542553129709162e-15,-3.3374685509457644e-11,3.4479375042506083e-07,-0.0014913013024677776,2.276624648092718
-4.820402464978605e-16,1.1493449517096547e-11,-8.599078558912186e-08,0.00017630247135589695,0.18794768314763177
2.51104071249875e-16,-7.098822139482556e-12,7.216479949269998e-08,-0.0003135584602121987,0.5035416037244549
1.4338248063392852e-16,-4.027789860940797e-12,3.968613781734762e-08,-0.000164801018895698,0.28581064381517063
-7.125385528452843e-16,1.6019575851556036e-11,-1.0988868039389564e-07,0.0001798818396215311,0.336310053788666
5.478667972238755e-16,-1.6209302820818355e-11,1.7550213863606052e-07,-0.0008338077507865457,1.5081314370846806
